647.4990	7.4476	0.4757	0.0000	0.0000	-0.0000	0.1474
647.5489	7.5588	0.4953	0.0000	0.0000	-0.0000	0.1481
647.5988	7.6483	0.5095	0.0000	0.0000	-0.0000	0.1491
647.6487	7.7598	0.5214	0.0000	0.0000	-0.0000	0.1509
647.6988	7.8501	0.5376	0.0000	0.0000	-0.0000	0.1527
647.7488	7.9779	0.5539	0.0000	0.0000	-0.0000	0.1535
647.7987	8.0334	0.5630	0.0000	0.0000	-0.0000	0.1548
647.8486	8.1765	0.5747	0.0000	0.0000	-0.0000	0.1554
647.8985	8.2599	0.5939	0.0000	0.0000	-0.0000	0.1571
647.9484	8.3701	0.6114	0.0000	0.0000	-0.0000	0.1581
647.9991	8.4762	0.6167	0.0000	0.0000	-0.0000	0.1593
648.0491	8.5663	0.6394	0.0000	0.0000	-0.0000	0.1599
648.0990	8.6636	0.6465	0.0000	0.0000	-0.0000	0.1617
648.1489	8.7817	0.6737	0.0000	0.0000	-0.0000	0.1617
648.1988	8.8799	0.6898	0.0000	0.0000	-0.0000	0.1622
648.2492	8.9698	0.7114	0.0000	0.0000	-0.0000	0.1627
648.2988	9.0736	0.7133	0.0000	0.0000	-0.0000	0.1646
648.3488	9.1897	0.7409	0.0000	0.0000	-0.0000	0.1645
648.3987	9.2485	0.7448	0.0000	0.0000	-0.0000	0.1662
648.4486	9.3830	0.7584	0.0000	0.0000	-0.0000	0.1661
648.4985	9.4851	0.7807	0.0000	0.0000	-0.0000	0.1678
648.5484	9.5897	0.7956	0.0000	0.0000	-0.0000	0.1671
648.5984	9.6822	0.8094	0.0000	0.0000	-0.0000	0.1688
648.6483	9.7619	0.8216	0.0000	0.0000	-0.0000	0.1690
648.6990	9.8738	0.8426	0.0000	0.0000	-0.0000	0.1703
648.7489	9.9602	0.8680	0.0000	0.0000	-0.0000	0.1700
648.7988	10.0518	0.8659	0.0000	0.0000	-0.0000	0.1713
648.8492	10.1721	0.8991	0.0000	0.0000	-0.0000	0.1709
648.8988	10.2406	0.8989	0.0000	0.0000	-0.0000	0.1721
648.9488	10.3364	0.9121	0.0000	0.0000	-0.0000	0.1723
648.9987	10.4336	0.9208	0.0000	0.0000	-0.0000	0.1731
649.0486	10.5338	0.9516	0.0000	0.0000	-0.0000	0.1724
649.0985	10.6157	0.9625	0.0000	0.0000	-0.0000	0.1736
649.1484	10.7119	0.9804	0.0000	0.0000	-0.0000	0.1725
649.1984	10.8297	0.9919	0.0000	0.0000	-0.0000	0.1724
649.2483	10.9029	1.0077	0.0000	0.0000	-0.0000	0.1714
649.2990	10.9901	1.0086	0.0000	0.0000	-0.0000	0.1725
649.3489	11.1066	1.0363	0.0000	0.0000	-0.0000	0.1712
649.3990	11.1505	1.0368	0.0000	0.0000	-0.0000	0.1702
649.4488	11.2798	1.0752	0.0000	0.0000	-0.0000	0.1696
649.4988	11.3433	1.0732	0.0000	0.0000	-0.0000	0.1695
649.5488	11.4738	1.1001	0.0000	0.0000	-0.0000	0.1679
649.5987	11.5281	1.1002	0.0000	0.0000	-0.0000	0.1681
649.6486	11.6557	1.1175	0.0000	0.0000	-0.0000	0.1667
649.6985	11.7045	1.1244	0.0000	0.0000	-0.0000	0.1662
649.7484	11.8106	1.1483	0.0000	0.0000	-0.0000	0.1643
649.7984	11.9158	1.1719	0.0000	0.0000	-0.0000	0.1646
649.8491	12.0217	1.1906	0.0000	0.0000	-0.0000	0.1625
649.8990	12.0876	1.1877	0.0000	0.0000	-0.0000	0.1608
649.9489	12.1842	1.2137	0.0000	0.0000	-0.0000	0.1597
649.9990	12.2777	1.2192	0.0000	0.0000	-0.0000	0.1592
650.0488	12.3981	1.2380	0.0000	0.0000	-0.0000	0.1569
650.0989	12.4579	1.2462	0.0000	0.0000	-0.0000	0.1562
650.1488	12.5710	1.2619	0.0000	0.0000	-0.0000	0.1548
650.1987	12.6799	1.2784	0.0000	0.0000	-0.0000	0.1535
650.2486	12.7594	1.2986	0.0000	0.0000	-0.0000	0.1514
650.2985	12.8600	1.3039	0.0000	0.0000	-0.0000	0.1508
650.3485	12.9633	1.3154	0.0000	0.0000	-0.0000	0.1493
650.3984	13.0501	1.3316	0.0000	0.0000	-0.0000	0.1487
650.4483	13.1504	1.3453	0.0000	0.0000	-0.0000	0.1471
650.4990	13.2093	1.3598	0.0000	0.0000	-0.0000	0.1460
650.5491	13.3640	1.3778	0.0000	0.0000	-0.0000	0.1444
650.5988	13.4435	1.3833	0.0000	0.0000	-0.0000	0.1427
650.6489	13.5316	1.3987	0.0000	0.0000	-0.0000	0.1407
650.6989	13.6319	1.4015	0.0000	0.0000	-0.0000	0.1399
650.7488	13.7428	1.4188	0.0000	0.0000	-0.0000	0.1376
650.7987	13.8104	1.4130	0.0000	0.0000	-0.0000	0.1374
650.8486	13.9283	1.4504	0.0000	0.0000	-0.0000	0.1354
650.8985	14.0149	1.4515	0.0000	0.0000	-0.0000	0.1349
650.9485	14.1395	1.4649	0.0000	0.0000	-0.0000	0.1330
650.9984	14.2127	1.4824	0.0000	0.0000	-0.0000	0.1337
651.0491	14.3586	1.4817	0.0000	0.0000	-0.0000	0.1317
651.0990	14.4355	1.5049	0.0000	0.0000	-0.0000	0.1298
651.1491	14.5515	1.5078	0.0000	0.0000	-0.0000	0.1293
651.1990	14.6298	1.5298	0.0000	0.0000	-0.0000	0.1295
651.2489	14.7602	1.5404	0.0000	0.0000	-0.0000	0.1285
651.2989	14.8232	1.5569	0.0000	0.0000	-0.0000	0.1284
651.3488	14.9315	1.5591	0.0000	0.0000	-0.0000	0.1277
651.3987	15.0190	1.5809	0.0000	0.0000	-0.0000	0.1281
651.4486	15.1260	1.5862	0.0000	0.0000	-0.0000	0.1269
651.4985	15.2164	1.5860	0.0000	0.0000	-0.0000	0.1286
651.5485	15.3207	1.6069	0.0000	0.0000	-0.0000	0.1275
651.5984	15.4176	1.6217	0.0000	0.0000	-0.0000	0.1283
651.6483	15.4972	1.6324	0.0000	0.0000	-0.0000	0.1277
651.6992	15.6061	1.6474	0.0000	0.0000	-0.0000	0.1285
651.7491	15.7139	1.6536	0.0000	0.0000	-0.0000	0.1282
651.7990	15.7922	1.6531	0.0000	0.0000	-0.0000	0.1294
651.8489	15.8957	1.6773	0.0000	0.0000	-0.0000	0.1300
651.8989	15.9748	1.6849	0.0000	0.0000	-0.0000	0.1308
651.9488	16.1023	1.7020	0.0000	0.0000	-0.0000	0.1285
651.9987	16.1808	1.7196	0.0000	0.0000	-0.0000	0.1287
652.0486	16.2821	1.7248	0.0000	0.0000	-0.0000	0.1298
652.0985	16.3439	1.7318	0.0000	0.0000	-0.0000	0.1310
652.1485	16.4500	1.7386	0.0000	0.0000	-0.0000	0.1327
652.1984	16.5381	1.7504	0.0000	0.0000	-0.0000	0.1334
652.2483	16.6177	1.7603	0.0000	0.0000	-0.0000	0.1320
652.2992	16.6754	1.7546	0.0000	0.0000	-0.0000	0.1320
652.3491	16.7828	1.7814	0.0000	0.0000	-0.0000	0.1315
652.3990	16.8762	1.7973	0.0000	0.0000	-0.0000	0.1336
652.4489	16.9754	1.7985	0.0000	0.0000	-0.0000	0.1329
652.4989	17.0553	1.8057	0.0000	0.0000	-0.0000	0.1326
652.5488	17.1568	1.8173	0.0000	0.0000	-0.0000	0.1316
652.5987	17.2295	1.8315	0.0000	0.0000	-0.0000	0.1328
652.6486	17.3401	1.8412	0.0000	0.0000	-0.0000	0.1324
652.6985	17.4023	1.8599	0.0000	0.0000	-0.0000	0.1341
652.7485	17.4940	1.8618	0.0000	0.0000	-0.0000	0.1352
652.7984	17.5761	1.8709	0.0000	0.0000	-0.0000	0.1371
652.8483	17.6613	1.8760	0.0000	0.0000	-0.0000	0.1370
652.8992	17.7630	1.8972	0.0000	0.0000	-0.0000	0.1364
652.9491	17.8248	1.8998	0.0000	0.0000	-0.0000	0.1344
652.9990	17.8928	1.9237	0.0000	0.0000	-0.0000	0.1344
653.0490	17.9746	1.9287	0.0000	0.0000	-0.0000	0.1364
653.0989	18.0801	1.9547	0.0000	0.0000	-0.0000	0.1389
653.1488	18.1358	1.9443	0.0000	0.0000	-0.0000	0.1403
653.1987	18.2339	1.9632	0.0000	0.0000	-0.0000	0.1428
653.2486	18.3108	1.9631	0.0000	0.0000	-0.0000	0.1437
653.2986	18.4001	1.9833	0.0000	0.0000	-0.0000	0.1456
653.3485	18.4926	1.9823	0.0000	0.0000	-0.0000	0.1489
653.3984	18.5762	2.0090	0.0000	0.0000	-0.0000	0.1540
653.4483	18.6599	2.0201	0.0000	0.0000	-0.0000	0.1581
653.4992	18.7447	2.0151	0.0000	0.0000	-0.0000	0.1620
653.5491	18.8209	2.0320	0.0000	0.0000	-0.0000	0.1643
653.5990	18.9170	2.0573	0.0000	0.0000	-0.0000	0.1676
653.6490	18.9939	2.0669	0.0000	0.0000	-0.0000	0.1710
653.6989	19.0466	2.0769	0.0000	0.0000	-0.0000	0.1752
653.7488	19.1391	2.0989	0.0000	0.0000	-0.0000	0.1798
653.7987	19.2335	2.1078	0.0000	0.0000	-0.0000	0.1846
653.8486	19.3236	2.1225	0.0000	0.0000	-0.0000	0.1876
653.8986	19.3802	2.1355	0.0000	0.0000	-0.0000	0.1905
653.9485	19.4862	2.1496	0.0000	0.0000	-0.0000	0.1930
653.9984	19.5764	2.1775	0.0000	0.0000	-0.0000	0.1947
654.0483	19.6502	2.1764	0.0000	0.0000	-0.0000	0.1978
654.0992	19.6897	2.1833	0.0000	0.0000	-0.0000	0.1997
654.1491	19.8057	2.2015	0.0000	0.0000	-0.0000	0.2006
654.1990	19.8789	2.2169	0.0000	0.0000	-0.0000	0.2010
654.2490	19.9751	2.2345	0.0000	0.0000	-0.0000	0.2009
654.2989	20.0630	2.2596	0.0000	0.0000	-0.0000	0.2006
654.3488	20.1538	2.2686	0.0000	0.0000	-0.0000	0.2010
654.3987	20.2378	2.2994	0.0000	0.0000	-0.0000	0.2014
654.4486	20.3348	2.3077	0.0000	0.0000	-0.0000	0.2006
654.4986	20.4321	2.3201	0.0000	0.0000	-0.0000	0.2001
654.5485	20.5147	2.3449	0.0000	0.0000	-0.0000	0.1993
654.5984	20.6080	2.3598	0.0000	0.0000	-0.0000	0.1996
654.6483	20.7066	2.3727	0.0000	0.0000	-0.0000	0.1992
654.6992	20.8160	2.3947	0.0000	0.0000	-0.0000	0.1987
654.7491	20.9082	2.4108	0.0000	0.0000	-0.0000	0.1988
654.7990	21.0242	2.4241	0.0000	0.0000	-0.0000	0.1967
654.8488	21.1218	2.4688	0.0000	0.0000	-0.0000	0.1950
654.8989	21.2285	2.4813	0.0000	0.0000	-0.0000	0.1940
654.9488	21.3657	2.4934	0.0000	0.0000	-0.0000	0.1931
654.9987	21.4658	2.5338	0.0000	0.0000	-0.0000	0.1913
655.0486	21.5836	2.5499	0.0000	0.0000	-0.0000	0.1907
655.0986	21.6798	2.5527	0.0000	0.0000	-0.0000	0.1896
655.1485	21.7835	2.5728	0.0000	0.0000	-0.0000	0.1873
655.1984	21.9175	2.5976	0.0000	0.0000	-0.0000	0.1856
655.2483	22.0238	2.6249	0.0000	0.0000	-0.0000	0.1846
655.2992	22.1757	2.6523	0.0000	0.0000	-0.0000	0.1830
655.3491	22.2852	2.6804	0.0000	0.0000	-0.0000	0.1815
655.3990	22.4078	2.6963	0.0000	0.0000	-0.0000	0.1802
655.4488	22.5232	2.7200	0.0000	0.0000	-0.0000	0.1782
655.4989	22.6637	2.7166	0.0000	0.0000	-0.0000	0.1761
655.5488	22.8041	2.7555	0.0000	0.0000	-0.0000	0.1745
655.5987	22.9004	2.7749	0.0000	0.0000	-0.0000	0.1735
655.6486	23.0612	2.8091	0.0000	0.0000	-0.0000	0.1704
655.6986	23.2253	2.8346	0.0000	0.0000	-0.0000	0.1679
655.7485	23.3399	2.8496	0.0000	0.0000	-0.0000	0.1683
655.7984	23.4769	2.8719	0.0000	0.0000	-0.0000	0.1672
655.8483	23.6259	2.8952	0.0000	0.0000	-0.0000	0.1662
655.8992	23.8042	2.9167	0.0000	0.0000	-0.0000	0.1666
655.9491	23.9385	2.9418	0.0000	0.0000	-0.0000	0.1648
655.9989	24.0813	2.9723	0.0000	0.0000	-0.0000	0.1652
656.0488	24.2343	2.9903	0.0000	0.0000	-0.0000	0.1654
656.0989	24.3880	3.0181	0.0000	0.0000	-0.0000	0.1656
656.1488	24.5432	3.0371	0.0000	0.0000	-0.0000	0.1658
656.1987	24.7137	3.0664	0.0000	0.0000	-0.0000	0.1664
656.2486	24.8462	3.0805	0.0000	0.0000	-0.0000	0.1678
656.2986	25.0030	3.1079	0.0000	0.0000	-0.0000	0.1695
656.3485	25.1644	3.1458	0.0000	0.0000	-0.0000	0.1704
656.3984	25.3144	3.1589	0.0000	0.0000	-0.0000	0.1715
656.4483	25.4781	3.1904	0.0000	0.0000	-0.0000	0.1716
656.4992	25.6440	3.2139	0.0000	0.0000	-0.0000	0.1730
656.5490	25.7745	3.2535	0.0000	0.0000	-0.0000	0.1739
656.5989	25.9662	3.2852	0.0000	0.0000	-0.0000	0.1756
656.6490	26.1128	3.2944	0.0000	0.0000	-0.0000	0.1773
656.6989	26.2849	3.3329	0.0000	0.0000	-0.0000	0.1791
656.7488	26.4312	3.3767	0.0000	0.0000	-0.0000	0.1813
656.7987	26.5984	3.3787	0.0000	0.0000	-0.0000	0.1846
656.8486	26.7456	3.4027	0.0000	0.0000	-0.0000	0.1884
656.8986	26.8568	3.4263	0.0000	0.0000	-0.0000	0.1916
656.9485	27.0747	3.4769	0.0000	0.0000	-0.0000	0.1961
656.9984	27.2253	3.4904	0.0000	0.0000	-0.0000	0.2007
657.0483	27.3752	3.5294	0.0000	0.0000	-0.0000	0.2050
657.0992	27.5195	3.5779	0.0000	0.0000	-0.0000	0.2091
657.1491	27.7174	3.6033	0.0000	0.0000	-0.0000	0.2154
657.1989	27.8711	3.6237	0.0000	0.0000	-0.0000	0.2202
657.2488	28.0168	3.6456	0.0000	0.0000	-0.0000	0.2250
657.2989	28.1755	3.6936	0.0000	0.0000	-0.0000	0.2302
657.3488	28.3374	3.7246	0.0000	0.0000	-0.0000	0.2374
657.3987	28.4498	3.7660	0.0000	0.0000	-0.0000	0.2408
657.4487	28.6334	3.7824	0.0000	0.0000	-0.0000	0.2471
657.4986	28.8296	3.8347	0.0000	0.0000	-0.0000	0.2524
657.5485	28.9895	3.8767	0.0000	0.0000	-0.0000	0.2579
657.5984	29.1366	3.9273	0.0000	0.0000	-0.0000	0.2616
657.6483	29.3353	3.9680	0.0000	0.0000	-0.0000	0.2678
657.6992	29.4918	4.0195	0.0000	0.0000	-0.0000	0.2726
657.7491	29.6680	4.0625	0.0000	0.0000	-0.0000	0.2772
657.7989	29.8072	4.0844	0.0000	0.0000	-0.0000	0.2807
657.8490	30.0190	4.1702	0.0000	0.0000	-0.0000	0.2857
657.8989	30.1251	4.1917	0.0000	0.0000	-0.0000	0.2890
657.9488	30.3059	4.2350	0.0000	0.0000	-0.0000	0.2931
657.9987	30.5068	4.2924	0.0000	0.0000	-0.0000	0.2959
658.0487	30.6576	4.3398	0.0000	0.0000	-0.0000	0.2999
658.0986	30.8149	4.4043	0.0000	0.0000	-0.0000	0.3023
658.1485	31.0063	4.4467	0.0000	0.0000	-0.0000	0.3070
658.1984	31.1551	4.4931	0.0000	0.0000	-0.0000	0.3100
658.2483	31.3364	4.5445	0.0000	0.0000	-0.0000	0.3146
658.2992	31.5273	4.6074	0.0000	0.0000	-0.0000	0.3172
658.3491	31.6876	4.6674	0.0000	0.0000	-0.0000	0.3213
658.3989	31.8930	4.7223	0.0000	0.0000	-0.0000	0.3248
658.4488	32.0584	4.7727	0.0000	0.0000	-0.0000	0.3293
658.4989	32.2082	4.8225	0.0000	0.0000	-0.0000	0.3316
658.5488	32.4189	4.8955	0.0000	0.0000	-0.0000	0.3355
658.5987	32.5704	4.9379	0.0000	0.0000	-0.0000	0.3392
658.6487	32.7669	5.0236	0.0000	0.0000	-0.0000	0.3433
658.6986	32.9458	5.0734	0.0000	0.0000	-0.0000	0.3473
658.7485	33.1128	5.1262	0.0000	0.0000	-0.0000	0.3509
658.7984	33.2592	5.1878	0.0000	0.0000	-0.0000	0.3552
658.8483	33.4642	5.2745	0.0000	0.0000	-0.0000	0.3591
658.8986	33.6188	5.2994	0.0000	0.0000	-0.0000	0.3635
658.9491	33.8286	5.4026	0.0000	0.0000	-0.0000	0.3691
658.9989	33.9966	5.4564	0.0000	0.0000	-0.0000	0.3749
659.0488	34.1644	5.5091	0.0000	0.0000	-0.0000	0.3792
659.0989	34.3119	5.5793	0.0000	0.0000	-0.0000	0.3847
659.1488	34.4868	5.6830	0.0000	0.0000	-0.0000	0.3887
659.1987	34.6795	5.7142	0.0000	0.0000	-0.0000	0.3957
659.2487	34.8333	5.7771	0.0000	0.0000	-0.0000	0.4004
659.2986	34.9998	5.8513	0.0000	0.0000	-0.0000	0.4052
659.3485	35.1833	5.9368	0.0000	0.0000	-0.0000	0.4106
659.3984	35.3367	5.9791	0.0000	0.0000	-0.0000	0.4144
659.4483	35.5387	6.0825	0.0000	0.0000	-0.0000	0.4211
659.4990	35.6877	6.1517	0.0000	0.0000	-0.0000	0.4270
659.5490	35.8595	6.2166	0.0000	0.0000	-0.0000	0.4314
659.5989	36.0368	6.2909	0.0000	0.0000	-0.0000	0.4365
659.6488	36.1742	6.3729	0.0000	0.0000	-0.0000	0.4413
659.6989	36.3423	6.4367	0.0000	0.0000	-0.0000	0.4457
659.7488	36.5660	6.5512	0.0000	0.0000	-0.0000	0.4517
659.7987	36.7006	6.6098	0.0000	0.0000	-0.0000	0.4554
659.8487	36.9128	6.7078	0.0000	0.0000	-0.0000	0.4603
659.8986	37.0489	6.7762	0.0000	0.0000	-0.0000	0.4643
659.9485	37.2536	6.8713	0.0000	0.0000	-0.0000	0.4695
659.9984	37.4327	6.9593	0.0000	0.0000	-0.0000	0.4738
660.0484	37.6114	7.0440	0.0000	0.0000	-0.0000	0.4766
660.0992	37.7617	7.1277	0.0000	0.0000	-0.0000	0.4796
660.1492	37.9548	7.2265	0.0000	0.0000	-0.0000	0.4827
660.1991	38.1014	7.2964	0.0000	0.0000	-0.0000	0.4854
660.2488	38.3140	7.4107	0.0000	0.0000	-0.0000	0.4908
660.2989	38.4947	7.5053	0.0000	0.0000	-0.0000	0.4949
660.3488	38.6652	7.5913	0.0000	0.0000	-0.0000	0.4977
660.3988	38.8268	7.6761	0.0000	0.0000	-0.0000	0.5012
660.4487	39.0415	7.7880	0.0000	0.0000	-0.0000	0.5052
660.4986	39.1974	7.8682	0.0000	0.0000	-0.0000	0.5079
660.5485	39.3738	7.9658	0.0000	0.0000	-0.0000	0.5114
660.5984	39.5475	8.0661	0.0000	0.0000	-0.0000	0.5151
660.6484	39.7228	8.1664	0.0000	0.0000	-0.0000	0.5184
660.6991	39.8967	8.2667	0.0000	0.0000	-0.0000	0.5220
660.7492	40.0675	8.3654	0.0000	0.0000	-0.0000	0.5259
660.7991	40.2648	8.4607	0.0000	0.0000	-0.0000	0.5293
660.8490	40.4380	8.5665	0.0000	0.0000	-0.0000	0.5326
660.8989	40.5958	8.6606	0.0000	0.0000	-0.0000	0.5342
660.9488	40.7882	8.7745	0.0000	0.0000	-0.0000	0.5369
660.9988	40.9527	8.8407	0.0000	0.0000	-0.0000	0.5404
661.0487	41.1339	8.9625	0.0000	0.0000	-0.0000	0.5440
661.0986	41.3217	9.0573	0.0000	0.0000	-0.0000	0.5462
661.1485	41.4687	9.1638	0.0000	0.0000	-0.0000	0.5498
